movimento_id,data,produto_id,tipo,quantidade,quantidade_efetiva,preco_unitario,preco_total,fornecedor,estoque_afetado,motivo
426,2026-01-26,9,consumo,1.0,-1.0,,,,aberto,
427,2026-01-26,10,consumo,1.0,-1.0,,,,aberto,
428,2026-01-26,11,consumo,1.0,-1.0,,,,aberto,
429,2026-01-26,19,consumo,1.0,-1.0,,,,aberto,
430,2026-01-26,16,consumo,1.0,-1.0,,,,aberto,
431,2026-01-26,19,consumo,1.0,-1.0,,,,aberto,
432,2026-01-26,14,consumo,1.0,-1.0,,,,aberto,
433,2026-01-26,19,consumo,2.0,-2.0,,,,aberto,
434,2026-01-26,20,consumo,1.0,-1.0,,,,aberto,
435,2026-01-26,1,consumo,0.008,-0.008,,,,aberto,
436,2026-01-26,8,consumo,1.0,-1.0,,,,aberto,
437,2026-01-26,7,consumo,0.15,-0.15,,,,aberto,
438,2026-01-26,4,consumo,0.015,-0.015,,,,aberto,
439,2026-01-26,9,consumo,1.0,-1.0,,,,aberto,
440,2026-01-26,10,consumo,1.0,-1.0,,,,aberto,
441,2026-01-26,11,consumo,1.0,-1.0,,,,aberto,
442,2026-01-26,7,consumo,0.3,-0.3,,,,aberto,
443,2026-01-26,4,consumo,0.03,-0.03,,,,aberto,
444,2026-01-26,9,consumo,2.0,-2.0,,,,aberto,
445,2026-01-26,10,consumo,2.0,-2.0,,,,aberto,
446,2026-01-26,11,consumo,2.0,-2.0,,,,aberto,
447,2026-01-26,20,consumo,1.0,-1.0,,,,aberto,
448,2026-01-26,15,consumo,2.0,-2.0,,,,aberto,
449,2026-01-26,1,consumo,0.008,-0.008,,,,aberto,
450,2026-01-26,8,consumo,1.0,-1.0,,,,aberto,
451,2026-01-26,2,abertura,2.0,-2.0,,,,,
452,2026-01-26,1,consumo,0.012,-0.012,,,,aberto,
453,2026-01-26,2,consumo,0.13,-0.13,,,,aberto,
454,2026-01-26,2,consumo,0.02,-0.02,,,,aberto,
455,2026-01-26,5,consumo,0.005,-0.005,,,,aberto,
456,2026-01-26,8,consumo,1.0,-1.0,,,,aberto,
457,2026-01-26,1,consumo,0.01,-0.01,,,,aberto,
458,2026-01-26,2,consumo,0.12,-0.12,,,,aberto,
459,2026-01-26,4,consumo,0.006,-0.006,,,,aberto,
460,2026-01-26,8,consumo,1.0,-1.0,,,,aberto,
461,2026-01-27,7,abertura,1.0,-1.0,,,,,
462,2026-01-27,15,consumo,1.0,-1.0,,,,aberto,
463,2026-01-27,16,consumo,2.0,-2.0,,,,aberto,
464,2026-01-27,1,consumo,0.01,-0.01,,,,aberto,
465,2026-01-27,2,consumo,0.12,-0.12,,,,aberto,
466,2026-01-27,4,consumo,0.006,-0.006,,,,aberto,
467,2026-01-27,8,consumo,1.0,-1.0,,,,aberto,
468,2026-01-27,1,consumo,0.01,-0.01,,,,aberto,
469,2026-01-27,2,consumo,0.12,-0.12,,,,aberto,
470,2026-01-27,5,consumo,0.02,-0.02,,,,aberto,
471,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
472,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
473,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
474,2026-01-27,19,consumo,1.0,-1.0,,,,aberto,
475,2026-01-27,14,consumo,1.0,-1.0,,,,aberto,
476,2026-01-27,16,consumo,1.0,-1.0,,,,aberto,
477,2026-01-27,6,consumo,0.006,-0.006,,,,aberto,
478,2026-01-27,3,consumo,0.15,-0.15,,,,aberto,
479,2026-01-27,4,consumo,0.008,-0.008,,,,aberto,
480,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
481,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
482,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
483,2026-01-27,13,consumo,1.0,-1.0,,,,aberto,
484,2026-01-27,7,consumo,0.2,-0.2,,,,aberto,
485,2026-01-27,7,consumo,0.1,-0.1,,,,aberto,
486,2026-01-27,4,consumo,0.03,-0.03,,,,aberto,
487,2026-01-27,9,consumo,2.0,-2.0,,,,aberto,
488,2026-01-27,10,consumo,2.0,-2.0,,,,aberto,
489,2026-01-27,11,consumo,2.0,-2.0,,,,aberto,
490,2026-01-27,1,consumo,0.01,-0.01,,,,aberto,
491,2026-01-27,2,consumo,0.12,-0.12,,,,aberto,
492,2026-01-27,4,consumo,0.006,-0.006,,,,aberto,
493,2026-01-27,8,consumo,1.0,-1.0,,,,aberto,
494,2026-01-27,13,consumo,1.0,-1.0,,,,aberto,
495,2026-01-27,19,consumo,1.0,-1.0,,,,aberto,
496,2026-01-27,1,consumo,0.02,-0.02,,,,aberto,
497,2026-01-27,2,consumo,0.2,-0.2,,,,aberto,
498,2026-01-27,4,consumo,0.02,-0.02,,,,aberto,
499,2026-01-27,9,consumo,2.0,-2.0,,,,aberto,
500,2026-01-27,10,consumo,2.0,-2.0,,,,aberto,
501,2026-01-27,11,consumo,2.0,-2.0,,,,aberto,
502,2026-01-27,7,consumo,0.15,-0.15,,,,aberto,
503,2026-01-27,4,consumo,0.015,-0.015,,,,aberto,
504,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
505,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
506,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
507,2026-01-27,1,consumo,0.01,-0.01,,,,aberto,
508,2026-01-27,2,consumo,0.1,-0.1,,,,aberto,
509,2026-01-27,4,consumo,0.01,-0.01,,,,aberto,
510,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
511,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
512,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
513,2026-01-27,7,consumo,0.15,-0.15,,,,aberto,
514,2026-01-27,4,consumo,0.015,-0.015,,,,aberto,
515,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
516,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
517,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
518,2026-01-27,1,consumo,0.02,-0.02,,,,aberto,
519,2026-01-27,2,consumo,0.2,-0.2,,,,aberto,
520,2026-01-27,4,consumo,0.02,-0.02,,,,aberto,
521,2026-01-27,9,consumo,2.0,-2.0,,,,aberto,
522,2026-01-27,10,consumo,2.0,-2.0,,,,aberto,
523,2026-01-27,11,consumo,2.0,-2.0,,,,aberto,
524,2026-01-27,6,consumo,0.006,-0.006,,,,aberto,
525,2026-01-27,3,consumo,0.15,-0.15,,,,aberto,
526,2026-01-27,4,consumo,0.008,-0.008,,,,aberto,
527,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
528,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
529,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
530,2026-01-27,6,consumo,0.006,-0.006,,,,aberto,
531,2026-01-27,3,consumo,0.15,-0.15,,,,aberto,
532,2026-01-27,4,consumo,0.008,-0.008,,,,aberto,
533,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
534,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
535,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
536,2026-01-27,7,consumo,0.15,-0.15,,,,aberto,
537,2026-01-27,4,consumo,0.015,-0.015,,,,aberto,
538,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
539,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
540,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
541,2026-01-27,1,consumo,0.008,-0.008,,,,aberto,
542,2026-01-27,8,consumo,1.0,-1.0,,,,aberto,
543,2026-01-27,1,consumo,0.02,-0.02,,,,aberto,
544,2026-01-27,2,consumo,0.24,-0.24,,,,aberto,
545,2026-01-27,5,consumo,0.04,-0.04,,,,aberto,
546,2026-01-27,9,consumo,2.0,-2.0,,,,aberto,
547,2026-01-27,10,consumo,2.0,-2.0,,,,aberto,
548,2026-01-27,11,consumo,2.0,-2.0,,,,aberto,
549,2026-01-27,6,consumo,0.006,-0.006,,,,aberto,
550,2026-01-27,3,consumo,0.15,-0.15,,,,aberto,
551,2026-01-27,4,consumo,0.008,-0.008,,,,aberto,
552,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
553,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
554,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
555,2026-01-27,7,consumo,0.15,-0.15,,,,aberto,
556,2026-01-27,4,consumo,0.015,-0.015,,,,aberto,
557,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
558,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
559,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
560,2026-01-27,1,consumo,0.01,-0.01,,,,aberto,
561,2026-01-27,2,consumo,0.1,-0.1,,,,aberto,
562,2026-01-27,4,consumo,0.01,-0.01,,,,aberto,
563,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
564,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
565,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
566,2026-01-27,15,consumo,1.0,-1.0,,,,aberto,
567,2026-01-27,1,consumo,0.01,-0.01,,,,aberto,
568,2026-01-27,2,consumo,0.1,-0.1,,,,aberto,
569,2026-01-27,4,consumo,0.01,-0.01,,,,aberto,
570,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
571,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
572,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
573,2026-01-27,13,consumo,2.0,-2.0,,,,aberto,
574,2026-01-27,1,consumo,0.01,-0.01,,,,aberto,
575,2026-01-27,2,consumo,0.1,-0.1,,,,aberto,
576,2026-01-27,4,consumo,0.01,-0.01,,,,aberto,
577,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
578,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
579,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
580,2026-01-27,1,consumo,0.01,-0.01,,,,aberto,
581,2026-01-27,2,consumo,0.1,-0.1,,,,aberto,
582,2026-01-27,4,consumo,0.01,-0.01,,,,aberto,
583,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
584,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
585,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
586,2026-01-27,1,consumo,0.016,-0.016,,,,aberto,
587,2026-01-27,8,consumo,2.0,-2.0,,,,aberto,
588,2026-01-27,15,consumo,1.0,-1.0,,,,aberto,
589,2026-01-27,1,consumo,0.01,-0.01,,,,aberto,
590,2026-01-27,2,consumo,0.12,-0.12,,,,aberto,
591,2026-01-27,4,consumo,0.006,-0.006,,,,aberto,
592,2026-01-27,8,consumo,1.0,-1.0,,,,aberto,
593,2026-01-27,20,consumo,2.0,-2.0,,,,aberto,
594,2026-01-27,1,consumo,0.008,-0.008,,,,aberto,
595,2026-01-27,8,consumo,1.0,-1.0,,,,aberto,
596,2026-01-27,1,consumo,0.01,-0.01,,,,aberto,
597,2026-01-27,2,consumo,0.12,-0.12,,,,aberto,
598,2026-01-27,4,consumo,0.006,-0.006,,,,aberto,
599,2026-01-27,8,consumo,1.0,-1.0,,,,aberto,
600,2026-01-27,17,consumo,1.0,-1.0,,,,aberto,
601,2026-01-27,1,consumo,0.01,-0.01,,,,aberto,
602,2026-01-27,2,consumo,0.12,-0.12,,,,aberto,
603,2026-01-27,5,consumo,0.02,-0.02,,,,aberto,
604,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
605,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
606,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
607,2026-01-27,2,abertura,2.0,-2.0,,,,,
608,2026-01-27,1,consumo,0.01,-0.01,,,,aberto,
609,2026-01-27,2,consumo,0.12,-0.12,,,,aberto,
610,2026-01-27,5,consumo,0.02,-0.02,,,,aberto,
611,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
612,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
613,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
614,2026-01-27,19,consumo,1.0,-1.0,,,,aberto,
615,2026-01-27,20,consumo,1.0,-1.0,,,,aberto,
616,2026-01-27,1,consumo,0.012,-0.012,,,,aberto,
617,2026-01-27,2,consumo,0.15,-0.15,,,,aberto,
618,2026-01-27,5,consumo,0.005,-0.005,,,,aberto,
619,2026-01-27,8,consumo,1.0,-1.0,,,,aberto,
620,2026-01-27,1,consumo,0.008,-0.008,,,,aberto,
621,2026-01-27,8,consumo,1.0,-1.0,,,,aberto,
622,2026-01-27,14,consumo,1.0,-1.0,,,,aberto,
623,2026-01-27,1,consumo,0.01,-0.01,,,,aberto,
624,2026-01-27,2,consumo,0.1,-0.1,,,,aberto,
625,2026-01-27,4,consumo,0.01,-0.01,,,,aberto,
626,2026-01-27,9,consumo,1.0,-1.0,,,,aberto,
627,2026-01-27,10,consumo,1.0,-1.0,,,,aberto,
628,2026-01-27,11,consumo,1.0,-1.0,,,,aberto,
629,2026-01-28,1,abertura,1.0,-1.0,,,,,
630,2026-01-28,3,abertura,1.0,-1.0,,,,,
631,2026-01-28,9,entrada,150.0,150.0,0.45,67.5,Embalagens Rápidas Ltda,,
632,2026-01-28,9,abertura,100.0,-100.0,,,,,
633,2026-01-28,15,abertura,15.0,-15.0,,,,,
634,2026-01-28,16,abertura,12.0,-12.0,,,,,
635,2026-01-28,3,perda,0.169,-0.169,,,,aberto,Produto amassado na entrega
636,2026-01-28,13,consumo,1.0,-1.0,,,,aberto,
637,2026-01-28,1,consumo,0.01,-0.01,,,,aberto,
638,2026-01-28,2,consumo,0.1,-0.1,,,,aberto,
639,2026-01-28,4,consumo,0.01,-0.01,,,,aberto,
640,2026-01-28,9,consumo,1.0,-1.0,,,,aberto,
641,2026-01-28,10,consumo,1.0,-1.0,,,,aberto,
642,2026-01-28,11,consumo,1.0,-1.0,,,,aberto,
643,2026-01-28,7,consumo,0.15,-0.15,,,,aberto,
644,2026-01-28,4,consumo,0.015,-0.015,,,,aberto,
645,2026-01-28,9,consumo,1.0,-1.0,,,,aberto,
646,2026-01-28,10,consumo,1.0,-1.0,,,,aberto,
647,2026-01-28,11,consumo,1.0,-1.0,,,,aberto,
648,2026-01-28,7,consumo,0.15,-0.15,,,,aberto,
649,2026-01-28,4,consumo,0.015,-0.015,,,,aberto,
650,2026-01-28,9,consumo,1.0,-1.0,,,,aberto,
651,2026-01-28,10,consumo,1.0,-1.0,,,,aberto,
652,2026-01-28,11,consumo,1.0,-1.0,,,,aberto,
653,2026-01-28,1,consumo,0.008,-0.008,,,,aberto,
654,2026-01-28,8,consumo,1.0,-1.0,,,,aberto,
655,2026-01-28,20,consumo,1.0,-1.0,,,,aberto,
656,2026-01-28,20,consumo,1.0,-1.0,,,,aberto,
657,2026-01-28,14,consumo,1.0,-1.0,,,,aberto,
658,2026-01-28,1,consumo,0.01,-0.01,,,,aberto,
659,2026-01-28,2,consumo,0.1,-0.1,,,,aberto,
660,2026-01-28,4,consumo,0.01,-0.01,,,,aberto,
661,2026-01-28,9,consumo,1.0,-1.0,,,,aberto,
662,2026-01-28,10,consumo,1.0,-1.0,,,,aberto,
663,2026-01-28,11,consumo,1.0,-1.0,,,,aberto,
664,2026-01-28,1,consumo,0.012,-0.012,,,,aberto,
665,2026-01-28,2,consumo,0.15,-0.15,,,,aberto,
666,2026-01-28,5,consumo,0.005,-0.005,,,,aberto,
667,2026-01-28,8,consumo,1.0,-1.0,,,,aberto,
668,2026-01-28,13,consumo,1.0,-1.0,,,,aberto,
669,2026-01-28,1,consumo,0.02,-0.02,,,,aberto,
670,2026-01-28,2,consumo,0.2,-0.2,,,,aberto,
671,2026-01-28,4,consumo,0.02,-0.02,,,,aberto,
672,2026-01-28,9,consumo,2.0,-2.0,,,,aberto,
673,2026-01-28,10,consumo,2.0,-2.0,,,,aberto,
674,2026-01-28,11,consumo,2.0,-2.0,,,,aberto,
675,2026-01-28,14,consumo,2.0,-2.0,,,,aberto,
676,2026-01-28,6,consumo,0.006,-0.006,,,,aberto,
677,2026-01-28,3,consumo,0.15,-0.15,,,,aberto,
678,2026-01-28,4,consumo,0.008,-0.008,,,,aberto,
679,2026-01-28,9,consumo,1.0,-1.0,,,,aberto,
680,2026-01-28,10,consumo,1.0,-1.0,,,,aberto,
681,2026-01-28,11,consumo,1.0,-1.0,,,,aberto,
682,2026-01-28,7,abertura,1.0,-1.0,,,,,
683,2026-01-28,7,consumo,0.3,-0.3,,,,aberto,
684,2026-01-28,4,consumo,0.03,-0.03,,,,aberto,
685,2026-01-28,9,consumo,2.0,-2.0,,,,aberto,
686,2026-01-28,10,consumo,2.0,-2.0,,,,aberto,
687,2026-01-28,11,consumo,2.0,-2.0,,,,aberto,
688,2026-01-28,20,consumo,1.0,-1.0,,,,aberto,
689,2026-01-28,1,consumo,0.012,-0.012,,,,aberto,
690,2026-01-28,2,consumo,0.15,-0.15,,,,aberto,
691,2026-01-28,5,consumo,0.005,-0.005,,,,aberto,
692,2026-01-28,8,consumo,1.0,-1.0,,,,aberto,
693,2026-01-28,16,consumo,2.0,-2.0,,,,aberto,
694,2026-01-28,1,consumo,0.012,-0.012,,,,aberto,
695,2026-01-28,2,consumo,0.15,-0.15,,,,aberto,
696,2026-01-28,5,consumo,0.005,-0.005,,,,aberto,
697,2026-01-28,8,consumo,1.0,-1.0,,,,aberto,
698,2026-01-28,1,consumo,0.01,-0.01,,,,aberto,
699,2026-01-28,2,consumo,0.12,-0.12,,,,aberto,
700,2026-01-28,4,consumo,0.006,-0.006,,,,aberto,
701,2026-01-28,8,consumo,1.0,-1.0,,,,aberto,
702,2026-01-28,20,consumo,1.0,-1.0,,,,aberto,
703,2026-01-28,6,consumo,0.012,-0.012,,,,aberto,
704,2026-01-28,3,consumo,0.3,-0.3,,,,aberto,
705,2026-01-28,4,consumo,0.016,-0.016,,,,aberto,
706,2026-01-28,9,consumo,2.0,-2.0,,,,aberto,
707,2026-01-28,10,consumo,2.0,-2.0,,,,aberto,
708,2026-01-28,11,consumo,2.0,-2.0,,,,aberto,
709,2026-01-28,7,consumo,0.15,-0.15,,,,aberto,
710,2026-01-28,4,consumo,0.015,-0.015,,,,aberto,
711,2026-01-28,9,consumo,1.0,-1.0,,,,aberto,
712,2026-01-28,10,consumo,1.0,-1.0,,,,aberto,
713,2026-01-28,11,consumo,1.0,-1.0,,,,aberto,
714,2026-01-28,1,consumo,0.01,-0.01,,,,aberto,
715,2026-01-28,2,consumo,0.12,-0.12,,,,aberto,
716,2026-01-28,4,consumo,0.006,-0.006,,,,aberto,
717,2026-01-28,8,consumo,1.0,-1.0,,,,aberto,
718,2026-01-28,1,consumo,0.02,-0.02,,,,aberto,
719,2026-01-28,2,consumo,0.2,-0.2,,,,aberto,
720,2026-01-28,4,consumo,0.02,-0.02,,,,aberto,
721,2026-01-28,9,consumo,2.0,-2.0,,,,aberto,
722,2026-01-28,10,consumo,2.0,-2.0,,,,aberto,
723,2026-01-28,11,consumo,2.0,-2.0,,,,aberto,
724,2026-01-28,6,consumo,0.012,-0.012,,,,aberto,
725,2026-01-28,3,consumo,0.3,-0.3,,,,aberto,
726,2026-01-28,4,consumo,0.016,-0.016,,,,aberto,
727,2026-01-28,9,consumo,2.0,-2.0,,,,aberto,
728,2026-01-28,10,consumo,2.0,-2.0,,,,aberto,
729,2026-01-28,11,consumo,2.0,-2.0,,,,aberto,
730,2026-01-28,18,consumo,1.0,-1.0,,,,aberto,
731,2026-01-28,1,consumo,0.01,-0.01,,,,aberto,
732,2026-01-28,2,consumo,0.12,-0.12,,,,aberto,
733,2026-01-28,5,consumo,0.02,-0.02,,,,aberto,
734,2026-01-28,9,consumo,1.0,-1.0,,,,aberto,
735,2026-01-28,10,consumo,1.0,-1.0,,,,aberto,
736,2026-01-28,11,consumo,1.0,-1.0,,,,aberto,
737,2026-01-28,19,consumo,1.0,-1.0,,,,aberto,
738,2026-01-28,13,consumo,1.0,-1.0,,,,aberto,
739,2026-01-28,3,abertura,1.0,-1.0,,,,,
740,2026-01-28,6,consumo,0.006,-0.006,,,,aberto,
741,2026-01-28,3,consumo,0.081,-0.081,,,,aberto,
742,2026-01-28,3,consumo,0.069,-0.069,,,,aberto,
743,2026-01-28,4,consumo,0.008,-0.008,,,,aberto,
744,2026-01-28,9,consumo,1.0,-1.0,,,,aberto,
745,2026-01-28,10,consumo,1.0,-1.0,,,,aberto,
746,2026-01-28,11,consumo,1.0,-1.0,,,,aberto,
747,2026-01-28,1,consumo,0.01,-0.01,,,,aberto,
748,2026-01-28,2,consumo,0.1,-0.1,,,,aberto,
749,2026-01-28,4,consumo,0.01,-0.01,,,,aberto,
750,2026-01-28,9,consumo,1.0,-1.0,,,,aberto,
751,2026-01-28,10,consumo,1.0,-1.0,,,,aberto,
752,2026-01-28,11,consumo,1.0,-1.0,,,,aberto,
753,2026-01-28,2,abertura,2.0,-2.0,,,,,
754,2026-01-28,1,consumo,0.012,-0.012,,,,aberto,
755,2026-01-28,2,consumo,0.12,-0.12,,,,aberto,
756,2026-01-28,2,consumo,0.03,-0.03,,,,aberto,
757,2026-01-28,5,consumo,0.005,-0.005,,,,aberto,
758,2026-01-28,8,consumo,1.0,-1.0,,,,aberto,
759,2026-01-29,13,perda,7.0,-7.0,,,,aberto,Vencimento - produto fora do prazo de validade
760,2026-01-29,14,perda,5.0,-5.0,,,,aberto,Vencimento - produto fora do prazo de validade
761,2026-01-29,17,perda,3.0,-3.0,,,,aberto,Vencimento - produto fora do prazo de validade
762,2026-01-29,6,abertura,0.2,-0.2,,,,,
763,2026-01-29,13,abertura,20.0,-20.0,,,,,
764,2026-01-29,14,abertura,12.0,-12.0,,,,,
765,2026-01-29,17,abertura,8.0,-8.0,,,,,
766,2026-01-29,1,consumo,0.008,-0.008,,,,aberto,
767,2026-01-29,8,consumo,1.0,-1.0,,,,aberto,
768,2026-01-29,18,consumo,1.0,-1.0,,,,aberto,
769,2026-01-29,7,consumo,0.15,-0.15,,,,aberto,
770,2026-01-29,4,consumo,0.015,-0.015,,,,aberto,
771,2026-01-29,9,consumo,1.0,-1.0,,,,aberto,
772,2026-01-29,10,consumo,1.0,-1.0,,,,aberto,
773,2026-01-29,11,consumo,1.0,-1.0,,,,aberto,
774,2026-01-29,14,consumo,1.0,-1.0,,,,aberto,
775,2026-01-29,1,consumo,0.02,-0.02,,,,aberto,
776,2026-01-29,2,consumo,0.2,-0.2,,,,aberto,
777,2026-01-29,4,consumo,0.02,-0.02,,,,aberto,
778,2026-01-29,9,consumo,2.0,-2.0,,,,aberto,
779,2026-01-29,10,consumo,2.0,-2.0,,,,aberto,
780,2026-01-29,11,consumo,2.0,-2.0,,,,aberto,
781,2026-01-29,14,consumo,2.0,-2.0,,,,aberto,
782,2026-01-29,14,consumo,1.0,-1.0,,,,aberto,
783,2026-01-29,15,consumo,2.0,-2.0,,,,aberto,
784,2026-01-29,1,consumo,0.016,-0.016,,,,aberto,
785,2026-01-29,8,consumo,2.0,-2.0,,,,aberto,
786,2026-01-29,15,consumo,2.0,-2.0,,,,aberto,
787,2026-01-29,7,consumo,0.15,-0.15,,,,aberto,
788,2026-01-29,4,consumo,0.015,-0.015,,,,aberto,
789,2026-01-29,9,consumo,1.0,-1.0,,,,aberto,
790,2026-01-29,10,consumo,1.0,-1.0,,,,aberto,
791,2026-01-29,11,consumo,1.0,-1.0,,,,aberto,
792,2026-01-29,1,consumo,0.01,-0.01,,,,aberto,
793,2026-01-29,2,consumo,0.12,-0.12,,,,aberto,
794,2026-01-29,4,consumo,0.006,-0.006,,,,aberto,
795,2026-01-29,8,consumo,1.0,-1.0,,,,aberto,
796,2026-01-29,1,consumo,0.008,-0.008,,,,aberto,
797,2026-01-29,8,consumo,1.0,-1.0,,,,aberto,
798,2026-01-29,16,consumo,1.0,-1.0,,,,aberto,
799,2026-01-29,6,consumo,0.006,-0.006,,,,aberto,
800,2026-01-29,3,consumo,0.15,-0.15,,,,aberto,
801,2026-01-29,4,consumo,0.008,-0.008,,,,aberto,
802,2026-01-29,9,consumo,1.0,-1.0,,,,aberto,
803,2026-01-29,10,consumo,1.0,-1.0,,,,aberto,
804,2026-01-29,11,consumo,1.0,-1.0,,,,aberto,
805,2026-01-29,18,consumo,1.0,-1.0,,,,aberto,
806,2026-01-29,1,consumo,0.01,-0.01,,,,aberto,
807,2026-01-29,2,consumo,0.12,-0.12,,,,aberto,
808,2026-01-29,4,consumo,0.006,-0.006,,,,aberto,
809,2026-01-29,8,consumo,1.0,-1.0,,,,aberto,
810,2026-01-29,7,consumo,0.15,-0.15,,,,aberto,
811,2026-01-29,4,consumo,0.015,-0.015,,,,aberto,
812,2026-01-29,9,consumo,1.0,-1.0,,,,aberto,
813,2026-01-29,10,consumo,1.0,-1.0,,,,aberto,
814,2026-01-29,11,consumo,1.0,-1.0,,,,aberto,
815,2026-01-29,19,consumo,1.0,-1.0,,,,aberto,
816,2026-01-29,14,consumo,1.0,-1.0,,,,aberto,
817,2026-01-29,13,consumo,1.0,-1.0,,,,aberto,
818,2026-01-29,1,consumo,0.012,-0.012,,,,aberto,
819,2026-01-29,2,consumo,0.15,-0.15,,,,aberto,
820,2026-01-29,5,consumo,0.005,-0.005,,,,aberto,
821,2026-01-29,8,consumo,1.0,-1.0,,,,aberto,
822,2026-01-29,1,consumo,0.01,-0.01,,,,aberto,
823,2026-01-29,2,consumo,0.12,-0.12,,,,aberto,
824,2026-01-29,5,consumo,0.02,-0.02,,,,aberto,
825,2026-01-29,9,consumo,1.0,-1.0,,,,aberto,
826,2026-01-29,10,consumo,1.0,-1.0,,,,aberto,
827,2026-01-29,11,consumo,1.0,-1.0,,,,aberto,
828,2026-01-29,20,consumo,2.0,-2.0,,,,aberto,
829,2026-01-29,1,consumo,0.01,-0.01,,,,aberto,
830,2026-01-29,2,consumo,0.1,-0.1,,,,aberto,
831,2026-01-29,4,consumo,0.01,-0.01,,,,aberto,
832,2026-01-29,9,consumo,1.0,-1.0,,,,aberto,
833,2026-01-29,10,consumo,1.0,-1.0,,,,aberto,
834,2026-01-29,11,consumo,1.0,-1.0,,,,aberto,
835,2026-01-29,6,consumo,0.006,-0.006,,,,aberto,
836,2026-01-29,3,consumo,0.15,-0.15,,,,aberto,
837,2026-01-29,4,consumo,0.008,-0.008,,,,aberto,
838,2026-01-29,9,consumo,1.0,-1.0,,,,aberto,
839,2026-01-29,10,consumo,1.0,-1.0,,,,aberto,
840,2026-01-29,11,consumo,1.0,-1.0,,,,aberto,
841,2026-01-29,7,abertura,1.0,-1.0,,,,,
842,2026-01-29,7,consumo,0.1,-0.1,,,,aberto,
843,2026-01-29,7,consumo,0.05,-0.05,,,,aberto,
844,2026-01-29,4,consumo,0.015,-0.015,,,,aberto,
845,2026-01-29,9,consumo,1.0,-1.0,,,,aberto,
846,2026-01-29,10,consumo,1.0,-1.0,,,,aberto,
847,2026-01-29,11,consumo,1.0,-1.0,,,,aberto,
848,2026-01-29,1,consumo,0.01,-0.01,,,,aberto,
849,2026-01-29,2,consumo,0.1,-0.1,,,,aberto,
850,2026-01-29,4,consumo,0.01,-0.01,,,,aberto,
851,2026-01-29,9,consumo,1.0,-1.0,,,,aberto,
852,2026-01-29,10,consumo,1.0,-1.0,,,,aberto,
853,2026-01-29,11,consumo,1.0,-1.0,,,,aberto,
854,2026-01-29,15,consumo,1.0,-1.0,,,,aberto,
855,2026-01-29,14,consumo,2.0,-2.0,,,,aberto,
856,2026-01-29,1,consumo,0.01,-0.01,,,,aberto,
857,2026-01-29,2,consumo,0.1,-0.1,,,,aberto,
858,2026-01-29,4,consumo,0.01,-0.01,,,,aberto,
859,2026-01-29,9,consumo,1.0,-1.0,,,,aberto,
